articleid	title	url	googletime	publishtime	newsoutletid
27952	Aung San Suu Kyi hints at victory in Myanmar poll despite delays	http://www.theguardian.com/world/2015/nov/09/aung-san-suu-kyi-supporters-confident-after-myanmars-historic-election	2015-11-09 00:00:00	2015-11-09 00:00:00	26
27956	Aung San Suu Kyi votes in historic election in Myanmar ? video	http://www.theguardian.com/world/video/2015/nov/09/aung-san-suu-kyi-votes-in-historic-election-myanmar-video	2015-11-09 00:00:00	2015-11-09 00:00:00	26
28024	Myanmar elections: Aung San Suu Kyi's party wins all 12 of the first seats ...	http://www.theguardian.com/world/live/2015/nov/09/myanmar-elections-aung-san-suu-kyi-hints-at-victory	2015-11-09 00:00:00	2015-11-09 00:00:00	26
28158	UK departure flights to Sharm el-Sheikh halted for two more weeks	http://www.theguardian.com/business/2015/nov/09/uk-flights-to-sharm-el-sheikh-halted-two-more-weeks-security-russian-plane-crash	2015-11-09 00:00:00	2015-11-09 00:00:00	26
28267	Roma win a deserted derby over Lazio as Ultras on both sides make point	http://www.theguardian.com/football/blog/2015/nov/09/roma-deserted-derby-lazio-ultras-make-point	2015-11-09 00:00:00	2015-11-09 00:00:00	26
28283	Thermal scanning of Giza pyramids throws up anomalies	http://www.theguardian.com/world/2015/nov/09/thermal-scanning-giza-pyramids-anomalies-egypt	2015-11-09 00:00:00	2015-11-09 00:00:00	26
28372	Anger as Egypt detains campaigning journalist	http://www.theguardian.com/world/2015/nov/09/egyptian-journalist-hossam-bahgat-charged-military-prosecutor	2015-11-10 00:00:00	2015-11-10 00:00:00	26
28409	'High probability' Russian flight was bombed, says UK foreign secretary	http://www.theguardian.com/world/2015/nov/10/high-probability-russian-flight-was-bombed-says-uk-defence-minister	2015-11-10 00:00:00	2015-11-10 00:00:00	26
28475	Egypt refuses to concede that terrorists caused Sinai plane crash	http://www.theguardian.com/world/2015/nov/07/egypt-plane-crash-intelligence-has-not-been-shared-with-us-cairo-says	2015-11-10 00:00:00	2015-11-10 00:00:00	26
28507	Egypt to Ben Carson: no, the pyramids were not for storing grain	http://www.theguardian.com/us-news/2015/nov/10/egypt-to-ben-carson-no-the-pyramids-were-not-for-storing-grain	2015-11-10 00:00:00	2015-11-10 00:00:00	26
28775	Thermal scans reveal anomalies in Egypt's pyramids of Giza ? video	http://www.theguardian.com/world/video/2015/nov/10/thermal-scans-reveal-anomalies-in-egypts-pyramids-of-giza-video	2015-11-10 00:00:00	2015-11-10 00:00:00	26
28805	Myanmar election: National League for Democracy claims more seats ? video	http://www.theguardian.com/world/video/2015/nov/09/myanmar-election-national-league-for-democracy-claims-more-victories-video	2015-11-10 00:00:00	2015-11-10 00:00:00	26
28819	For years Britain shunned Narendra Modi. So why roll out the red carpet now?	http://www.theguardian.com/commentisfree/2015/nov/10/britain-shunned-narendra-modi-india-hindu-extremist-lynch-mobs	2015-11-10 00:00:00	2015-11-10 00:00:00	26
28926	Egypt frees investigative journalist	http://www.theguardian.com/world/2015/nov/10/egypt-frees-investigative-journalist-hossam-bahgat	2015-11-10 00:00:00	2015-11-10 00:00:00	26
29478	Chris Christie steals the show with strong performance at undercard debate	http://www.theguardian.com/us-news/2015/nov/10/chris-christie-dominates-republican-debate-undercard	2015-11-10 00:00:00	2015-11-10 00:00:00	26
29564	Bush v Rubio rivalry gets ugly in run-up to Republican debate	http://www.theguardian.com/us-news/2015/nov/10/jeb-bush-marco-rubio-republican-debate	2015-11-10 00:00:00	2015-11-10 00:00:00	26
29649	Republican debate in Milwaukee: 11 things we learned	http://www.theguardian.com/us-news/2015/nov/11/republican-debate-milwaukee-what-we-learned	2015-11-11 00:00:00	2015-11-11 00:00:00	26
29715	Inside the 13 November edition	http://www.theguardian.com/news/2015/nov/10/myanmar-election-china-taiwan-karachi	2015-11-11 00:00:00	2015-11-11 00:00:00	26
29719	Myanmar election: Aung San Suu Kyi's party on track for majority	http://www.theguardian.com/world/2015/nov/10/myanmar-election-aung-san-suu-kyi-on-track-to-take-two-thirds-of-seats	2015-11-11 00:00:00	2015-11-11 00:00:00	26
29734	Myanmar elections better than expected, say EU observers ? video	http://www.theguardian.com/world/video/2015/nov/10/myanmar-elections-better-than-expected-say-eu-observers-video	2015-11-11 00:00:00	2015-11-11 00:00:00	26
29801	Aung San Suu Kyi vows to make all the decisions in Myanmar's new government ...	http://www.theguardian.com/world/live/2015/nov/10/myanmar-election-aung-san-suu-kyi-nld-historic-win-live	2015-11-11 00:00:00	2015-11-11 00:00:00	26
29839	Would Jeb Bush kill the baby Adolf Hitler given the chance? 'Hell yeah!'	http://www.theguardian.com/us-news/2015/nov/09/would-jeb-bush-kill-the-baby-adolf-hitler-given-the-chance-hell-yeah	2015-11-11 00:00:00	2015-11-11 00:00:00	26
29875	Republican debate: tough questions edge Carson and Trump out of limelight	http://www.theguardian.com/us-news/2015/nov/10/republican-debate-outsiders-volatile-substantive	2015-11-11 00:00:00	2015-11-11 00:00:00	26
29979	Myanmar election: Aung San Suu Kyi calls for reconciliation talks with military	http://www.theguardian.com/world/2015/nov/11/aung-san-suu-kyi-wins-seat-myanmar-election-results-tallied	2015-11-11 00:00:00	2015-11-11 00:00:00	26
30045	Trump's still sexist. Carson called Isis 'losers'. But poor debates aren't ...	http://www.theguardian.com/commentisfree/2015/nov/11/trumps-still-sexist-carson-called-isis-losers-but-poor-debates-arent-hurting-the-frontrunners-yet	2015-11-11 00:00:00	2015-11-11 00:00:00	26
30215	Aung San Suu Kyi vows to lead Myanmar government - video	http://www.theguardian.com/world/video/2015/nov/10/aung-san-suu-kyi-vows-to-lead-myanmar-government-video	2015-11-11 00:00:00	2015-11-11 00:00:00	26
30404	David Cameron to try to sway Putin over Syria bombing at G20 summit	http://www.theguardian.com/politics/2015/nov/14/david-cameron-to-try-to-sway-putin-over-syria-bombing-at-g20-summit	2015-11-14 00:00:00	2015-11-14 00:00:00	26
30406	'People want to help': Scottish town prepares to host Syrian refugees	http://www.theguardian.com/uk-news/2015/nov/14/scotland-rothesay-bute-refugees-syria-welcome	2015-11-14 00:00:00	2015-11-14 00:00:00	26
30407	France more active than rest of the west in tackling Syria	http://www.theguardian.com/world/2015/nov/14/france-active-policy-syria-assad-isis-paris-attacks-air-strikes	2015-11-14 00:00:00	2015-11-14 00:00:00	26
30419	A perilous journey: Mohammad's flight to Europe from Syria ? an illustrated ...	http://www.theguardian.com/world/ng-interactive/2015/nov/13/a-perilous-journey-mohammads-story-syrian-refugee	2015-11-14 00:00:00	2015-11-14 00:00:00	26
30459	Lawyer first confirmed fatality named after Paris terror attacks	http://www.theguardian.com/world/2015/nov/14/paris-attacks-victims-little-known-12-hours-after	2015-11-14 00:00:00	2015-11-14 00:00:00	26
30754	Missouri coach Gary Pinkel to step down following cancer diagnosis	http://www.theguardian.com/sport/2015/nov/13/missouri-coach-gary-pinkel-cancer	2015-11-14 00:00:00	2015-11-14 00:00:00	26
30828	Syrian who apparently passed through Greece as refugee was 'one of Paris killers'	http://www.theguardian.com/world/2015/nov/14/syrian-greece-refugee-paris-attacks-killers	2015-11-14 00:00:00	2015-11-14 00:00:00	26
30860	Mohammed Emwazi: the 'tall, quiet kid' who became a monster	http://www.theguardian.com/uk-news/2015/nov/13/the-tall-quiet-kid-who-became-a-monster	2015-11-14 00:00:00	2015-11-14 00:00:00	26
30959	Cruz condemns Obama 'lunacy' on Syria as Republicans react to Paris attacks	http://www.theguardian.com/us-news/2015/nov/14/republican-candidates-ted-cruz-mike-huckabee-paris-terror-attacks	2015-11-14 00:00:00	2015-11-14 00:00:00	26
31152	&#39;France is on the front line of a fight that knows no borders and no pity&#39;	http://www.theguardian.com/world/2015/nov/15/france-terror-attacks-paris-newspaper-reaction-unity	2015-11-14 00:00:00	2015-11-14 00:00:00	26
31246	Democratic insiders say they would love to face Trump or Carson ? but not Rubio	http://www.theguardian.com/us-news/2015/nov/14/democrats-superdelegates-republicans-donald-trump-ben-carson-marco-rubio	2015-11-14 00:00:00	2015-11-14 00:00:00	26
31279	Mohammed Emwazi killed my friend, but his own death won't affect the war	http://www.theguardian.com/commentisfree/2015/nov/13/jihadi-john-killed-my-friend-his-own-alleged-death-wont-affect-war-mohammed-emwazi	2015-11-14 00:00:00	2015-11-14 00:00:00	26
31394	Ted Cruz co-opts Trump's immigration stance in play for outsider status	http://www.theguardian.com/us-news/2015/nov/13/ted-cruz-immigration-plan-wall-mexico-border-birthright-citizenship	2015-11-14 00:00:00	2015-11-14 00:00:00	26
31416	American killed in Paris attacks identified as student Nohemi Gonzalez	http://www.theguardian.com/world/2015/nov/14/american-killed-paris-attacks-identified-nohemi-gonzalez	2015-11-14 00:00:00	2015-11-14 00:00:00	26
31575	Killing Mohammed Emwazi a significant blow to Isis, says US	http://www.theguardian.com/world/2015/nov/13/killing-mohammed-emwazi-was-significant-blow-to-isis-says-us	2015-11-14 00:00:00	2015-11-14 00:00:00	26
31647	Turnbull expected to hold bilateral talks with Shinzo Abe at G20 summit	http://www.theguardian.com/world/2015/nov/14/turnbull-expected-to-hold-bilateral-talks-with-shinzo-abe-at-g20-summit	2015-11-14 00:00:00	2015-11-14 00:00:00	26
31746	The Observer view on the Paris attacks	http://www.theguardian.com/commentisfree/2015/nov/15/observer-view-paris-attacks-syria	2015-11-14 00:00:00	2015-11-14 00:00:00	26
31930	From dinner in Paris to a 'war on happiness' in 15 minutes	http://www.theguardian.com/world/2015/nov/14/paris-attack-restaurants-dinner-terrorism-violence-war-happiness	2015-11-14 00:00:00	2015-11-14 00:00:00	26
32046	Malcolm Turnbull says Australia could send peacekeepers to Syria	http://www.theguardian.com/australia-news/2015/nov/15/malcolm-turnbull-says-australia-could-send-peacekeepers-to-syria	2015-11-15 00:00:00	2015-11-15 00:00:00	26
32070	Malcolm Turnbull arrives in Turkey for G20 summit	http://www.theguardian.com/world/2015/nov/14/malcolm-turnbull-arrives-in-turkey-for-g20-summit	2015-11-15 00:00:00	2015-11-15 00:00:00	26
32088	Protesters welcome appointment of University of Missouri interim president	http://www.theguardian.com/us-news/2015/nov/12/protesters-welcome-university-of-missouri-interim-president	2015-11-15 00:00:00	2015-11-15 00:00:00	26
32114	Syrian opposition rejects Russian peace plan with Assad stumbling block	http://www.theguardian.com/world/2015/nov/11/syrian-opposition-rejects-russian-peace-plan-with-assad-stumbling-block	2015-11-15 00:00:00	2015-11-15 00:00:00	26
32248	Police and security agencies working 'flat out' to prevent attack in UK	http://www.theguardian.com/uk-news/2015/nov/14/police-and-security-agencies-working-to-prevent-attack-in-uk-paris-attacks	2015-11-15 00:00:00	2015-11-15 00:00:00	26
32380	Student activists nationwide challenge campus racism ? and get results	http://www.theguardian.com/us-news/2015/nov/13/student-activism-university-of-missouri-racism-universities-colleges	2015-11-15 00:00:00	2015-11-15 00:00:00	26
32561	The campus race protests are about systemic racism that's never gone away	http://www.theguardian.com/commentisfree/2015/nov/12/campus-race-protests-systemic-racism-yale-mizzou	2015-11-15 00:00:00	2015-11-15 00:00:00	26
32624	Turnbull on risk of Paris-style attack: we are a successful multicultural country	http://www.theguardian.com/australia-news/2015/nov/15/turnbull-on-risk-of-paris-style-attack-we-are-a-successful-multicultural-country	2015-11-15 00:00:00	2015-11-15 00:00:00	26
32808	Australian woman injured in Paris attacks named as Emma Grace Parkinson	http://www.theguardian.com/world/2015/nov/14/australian-woman-injured-in-paris-attacks-named-as-emma-jane-parkinson	2015-11-15 00:00:00	2015-11-15 00:00:00	26
32849	Eiffel Tower meets peace sign in show of solidarity after attacks	http://www.theguardian.com/world/2015/nov/14/eiffel-tower-peace-sign-solidarity-paris-artwork	2015-11-15 00:00:00	2015-11-15 00:00:00	26
33074	'Within half an hour the news took you with a violent lurch into a nightmare'	http://www.theguardian.com/commentisfree/2015/nov/14/paris-attacks-my-experience	2015-11-15 00:00:00	2015-11-15 00:00:00	26
33077	'New Democrats' sound alarm over Sanders and Clinton's leftward march	http://www.theguardian.com/us-news/2015/nov/08/new-democrats-sound-alarm-over-sanders-clinton-leftward-march	2015-11-15 00:00:00	2015-11-15 00:00:00	26
33201	Malcolm Turnbull says Paris attack has 'hallmarks' of an Isis operation	http://www.theguardian.com/world/2015/nov/14/malcolm-turnbull-says-paris-attack-has-hallmarks-of-an-isis-operation	2015-11-15 00:00:00	2015-11-15 00:00:00	26
33510	Paris attacks: investigation spreads across Europe as terrorist identified	http://www.theguardian.com/world/2015/nov/15/paris-attacks-investigation-spreads-across-europe-as-terrorist-identified	2015-11-15 00:00:00	2015-11-15 00:00:00	26
33585	Hillary Clinton pledges series of reforms for police, prisons and justice system	http://www.theguardian.com/us-news/2015/nov/06/hillary-clinton-criminal-justice-reform-police-prisons	2015-11-15 00:00:00	2015-11-15 00:00:00	26
33768	Australian Emma Grace Parkinson has surgery after being shot in Paris attacks	http://www.theguardian.com/world/2015/nov/15/australian-emma-grace-parkinson-has-surgery-after-being-shot-in-paris-attacks	2015-11-15 00:00:00	2015-11-15 00:00:00	26
33801	David Cameron arrives in Turkey for very different G20 summit	http://www.theguardian.com/politics/2015/nov/15/david-cameron-g20-summit-turkey-paris-attack	2015-11-15 00:00:00	2015-11-15 00:00:00	26
33875	British victim of Bataclan attack in Paris named as Nick Alexander	http://www.theguardian.com/world/2015/nov/14/british-victim-paris-attacks-nick-alexander	2015-11-15 00:00:00	2015-11-15 00:00:00	26
33951	Paris attacks: Weapons linked to Islamic State assault found in getaway car ...	http://www.theguardian.com/world/live/2015/nov/15/paris-attacker-named-investigation-continues-live-updates	2015-11-15 00:00:00	2015-11-15 00:00:00	26
34022	EU leaders race to secure ?3bn migrant deal with Turkish president	http://www.theguardian.com/world/2015/nov/12/eu-leaders-race-to-secure-3bn-migrant-deal-with-turkey-president	2015-11-15 00:00:00	2015-11-15 00:00:00	26
34068	Malcolm Turnbull confronts 'act of war' with message of inclusion	http://www.theguardian.com/australia-news/2015/nov/15/malcolm-turnbull-confronts-act-of-war-message-inclusion-paris-attacks	2015-11-15 00:00:00	2015-11-15 00:00:00	26
34189	'First dude?' Hillary Clinton jokes about what to call Bill if elected ? video	http://www.theguardian.com/us-news/video/2015/nov/06/president-hillary-clinton-bill-first-dude-jimmy-kimmel-video	2015-11-15 00:00:00	2015-11-15 00:00:00	26
34219	Police question Paris attacker's family as investigation widens	http://www.theguardian.com/world/2015/nov/15/police-question-paris-attacker-family	2015-11-15 00:00:00	2015-11-15 00:00:00	26
34243	Democrats' divide on death penalty emerges as major point of difference	http://www.theguardian.com/us-news/2015/nov/06/democrats-death-penalty-clinton-sanders-omalley	2015-11-15 00:00:00	2015-11-15 00:00:00	26
34262	Foreign policy requires nuance, not just talking points. Hillary Clinton delivered	http://www.theguardian.com/commentisfree/2015/nov/15/democratic-debate-foreign-policy-hillary-clinton	2015-11-15 00:00:00	2015-11-15 00:00:00	26
34281	Paris attacks: European leaders link terror threats to immigration	http://www.theguardian.com/world/2015/nov/14/paris-attacks-european-leaders-link-terror-threats-to-immigration	2015-11-15 00:00:00	2015-11-15 00:00:00	26
34302	Why Syrian refugee passport found at Paris attack scene must be treated with ...	http://www.theguardian.com/world/2015/nov/15/why-syrian-refugee-passport-found-at-paris-attack-scene-must-be-treated-with-caution	2015-11-15 00:00:00	2015-11-15 00:00:00	26
34400	Wembley to welcome France for England friendly in spirit of defiance	http://www.theguardian.com/football/blog/2015/nov/14/wembley-france-england-friendly-atrocities-paris	2015-11-15 00:00:00	2015-11-15 00:00:00	26
34403	The Guardian view on the Republicans: sabotaging their own presidential prospects	http://www.theguardian.com/commentisfree/2015/nov/11/the-guardian-view-on-the-republicans-sabotaging-their-own-presidential-prospects	2015-11-15 00:00:00	2015-11-15 00:00:00	26
34511	Syria army breaks through year-long Isis siege of key Aleppo air base	http://www.theguardian.com/world/2015/nov/11/syria-army-breaks-through-year-long-isis-siege-of-key-aleppo-air-base	2015-11-15 00:00:00	2015-11-15 00:00:00	26
34627	A discarded parking ticket in a car near the Bataclan leads detectives to Brussels	http://www.theguardian.com/world/2015/nov/15/parking-ticket-paris-attacks-police-belgium-molenbeek	2015-11-15 00:00:00	2015-11-15 00:00:00	26
34647	Paris attacks: car found with Kalashnikovs as gunman's relatives questioned	http://www.theguardian.com/world/2015/nov/15/paris-attacks-car-found-with-kalashnikovs-as-gunmans-relatives-questioned	2015-11-15 00:00:00	2015-11-15 00:00:00	26
34655	Republican debate reveals attack lines against Hillary Clinton	http://www.theguardian.com/us-news/2015/nov/11/republican-debate-reveals-attack-lines-against-hillary-clinton	2015-11-15 00:00:00	2015-11-15 00:00:00	26
34682	Marco Rubio made a lot of bad money choices ? and voters can relate to that	http://www.theguardian.com/money/us-money-blog/2015/nov/12/marco-rubio-finances-voters	2015-11-15 00:00:00	2015-11-15 00:00:00	26
34708	Democratic debate in Des Moines: 12 things we learned	http://www.theguardian.com/us-news/2015/nov/15/democratic-debate-sanders-omalley-clinton-summary	2015-11-15 00:00:00	2015-11-15 00:00:00	26
34831	Paris attacks galvanise international efforts to end Syria war	http://www.theguardian.com/world/2015/nov/15/paris-attacks-galvanise-international-efforts-to-end-syria-war	2015-11-15 00:00:00	2015-11-15 00:00:00	26
34895	Democratic debate: candidates face off on foreign policy in light of Paris attacks	http://www.theguardian.com/us-news/2015/nov/14/democratic-debate-paris-attacks-economy-clinton-sanders-omalley	2015-11-15 00:00:00	2015-11-15 00:00:00	26
34918	Martin O'Malley vows to clear military records of those discharged for being gay	http://www.theguardian.com/us-news/2015/nov/09/martin-omalley-vows-to-clear-military-records-of-those-discharged-for-being-gay	2015-11-15 00:00:00	2015-11-15 00:00:00	26
34947	A 'child molester', 'stupid' voters and ... Mitt? Welcome to the election's ...	http://www.theguardian.com/us-news/2015/nov/14/republicans-ben-carson-donald-trump-child-molester-stupid-voters-mitt-romney	2015-11-15 00:00:00	2015-11-15 00:00:00	26
35111	Germany 'may have foiled plot to supply arms to Paris attackers'	http://www.theguardian.com/world/2015/nov/14/germany-may-have-foiled-plot-to-supply-arms-to-paris-attackers	2015-11-15 00:00:00	2015-11-15 00:00:00	26
35133	Passport trade raises doubts over Paris attackers' identities	http://www.theguardian.com/world/2015/nov/15/paris-attacks-fake-passport-raises-questions-over-bombers-identities	2015-11-15 00:00:00	2015-11-15 00:00:00	26
35171	Architect, student, engineer and critic among identified Paris attack victims	http://www.theguardian.com/world/2015/nov/15/architect-student-engineer-critic-among-identified-paris-attack-victims	2015-11-15 00:00:00	2015-11-15 00:00:00	26
35209	Paris terror attacks: identities of victims from more than a dozen countries ...	http://www.theguardian.com/world/2015/nov/15/paris-attacks-identities-of-victims-from-more-than-a-dozen-countries-emerge	2015-11-15 00:00:00	2015-11-15 00:00:00	26
35293	Western leaders urge Putin at G20 to change course in Syria	http://www.theguardian.com/world/2015/nov/15/western-leaders-urge-putin-at-g20-to-change-course-in-syria	2015-11-15 00:00:00	2015-11-15 00:00:00	26
35670	France launches 'massive' airstrike on Isis stronghold of Raqqa after Paris attack	http://www.theguardian.com/world/2015/nov/16/france-launches-massive-airstrike-on-isis-stronghold-in-syria-after-paris-attack	2015-11-16 00:00:00	2015-11-16 00:00:00	26
35865	Life of Paris attacker Omar Ismail Mostefai: from petty crime to radicalisation	http://www.theguardian.com/world/2015/nov/15/paris-attacker-omar-ismail-mostefai	2015-11-16 00:00:00	2015-11-16 00:00:00	26
35957	Paris attacks update: what we know so far	http://www.theguardian.com/world/2015/nov/16/paris-attacks-update-what-we-know-so-far	2015-11-16 00:00:00	2015-11-16 00:00:00	26
35998	Full France squad to fly to London for England friendly at Wembley	http://www.theguardian.com/football/2015/nov/15/france-squad-england-friendly-paris-attacks	2015-11-16 00:00:00	2015-11-16 00:00:00	26
36005	Global stock markets to fall after Paris attacks	http://www.theguardian.com/business/2015/nov/15/global-stock-markets-to-fall-after-paris-attacks	2015-11-16 00:00:00	2015-11-16 00:00:00	26
36093	England supporters urged sing La Marseillaise before France friendly	http://www.theguardian.com/football/2015/nov/16/engalnd-france-friendly-la-marseillaise	2015-11-16 00:00:00	2015-11-16 00:00:00	26
36150	France team's security 'of paramount importance' to London hotel during stay	http://www.theguardian.com/football/2015/nov/16/france-england-friendly-hotel-security	2015-11-16 00:00:00	2015-11-16 00:00:00	26
36179	Isis attack on Paris may be an 'act of war' but retaliation may not be lawful	http://www.theguardian.com/world/2015/nov/16/isis-attack-on-paris-may-be-an-act-of-war-but-retaliation-might-not-be-lawful	2015-11-16 00:00:00	2015-11-16 00:00:00	26
36331	Now we're at war? We've been at war since 9/11, from Paris to Peshawar	http://www.theguardian.com/commentisfree/2015/nov/16/now-were-at-war-weve-been-at-war-since-911-from-paris-to-peshawar	2015-11-16 00:00:00	2015-11-16 00:00:00	26
36348	Beirut bombings: what's the mood in Lebanon?	http://www.theguardian.com/world/2015/nov/16/beirut-bombings-whats-the-mood-in-lebanon	2015-11-16 00:00:00	2015-11-16 00:00:00	26
36414	Campaign launched to get Eagles of Death Metal to top of UK singles chart	http://www.theguardian.com/music/2015/nov/16/campaign-eagles-of-death-metal-top-of-uk-singles-chart-save-a-prayer	2015-11-16 00:00:00	2015-11-16 00:00:00	26
36473	Holly Holm beats Ronda Rousey to become UFC world champion ? video	http://www.theguardian.com/sport/video/2015/nov/16/holly-holm-beats-ronda-rousey-to-become-ufc-world-champion-video	2015-11-16 00:00:00	2015-11-16 00:00:00	26
36650	Peyton Manning breaks Brett Favre's passing record ... and is benched	http://www.theguardian.com/sport/2015/nov/15/peyton-manning-breaks-brett-favres-passing-record-to-confirm-place-among-greats	2015-11-16 00:00:00	2015-11-16 00:00:00	26
36819	Peyton Manning, the consummate record-breaker, was not always a sure thing	http://www.theguardian.com/sport/blog/2015/nov/15/peyton-manning-nfl-passing-yards-record	2015-11-16 00:00:00	2015-11-16 00:00:00	26
36893	Australia to launch free trade talks with EU in 2017	http://www.theguardian.com/australia-news/2015/nov/15/australia-free-trade-talks-eu-malcolm-turnbull	2015-11-16 00:00:00	2015-11-16 00:00:00	26
37004	Jason Pierre-Paul: ready to rev it up after losing a finger to fireworks	http://www.theguardian.com/sport/2015/nov/14/jason-pierre-paul-giants-nfl	2015-11-16 00:00:00	2015-11-16 00:00:00	26
37055	Islamic State vows to 'strike America at its center in Washington' in new video	http://www.theguardian.com/world/2015/nov/16/islamic-state-video-threatens-attacks-washington-dc	2015-11-16 00:00:00	2015-11-16 00:00:00	26
37350	Marco Rubio: US should not take in more Syrian refugees after Paris attacks	http://www.theguardian.com/us-news/2015/nov/15/marco-rubio-syrian-refugees-paris-terror-attacks	2015-11-16 00:00:00	2015-11-16 00:00:00	26
37365	Asia Pacific shares fall sharply in wake of Paris attacks and Japanese recession	http://www.theguardian.com/business/2015/nov/16/asia-pacific-shares-fall-sharply-in-wake-of-paris-attacks-and-japanese-recession	2015-11-16 00:00:00	2015-11-16 00:00:00	26
37556	Belgian connection to Paris attacks adds strain to French relations	http://www.theguardian.com/world/2015/nov/16/paris-attacks-belgian-connection-strain-french-relations	2015-11-16 00:00:00	2015-11-16 00:00:00	26
37647	Cameron: we can compromise with Russia to end Syrian war	http://www.theguardian.com/politics/2015/nov/16/david-cameron-russia-syria-war-compromise-vladimir-putin	2015-11-16 00:00:00	2015-11-16 00:00:00	26
37760	Paris attacks 'mastermind' Abdelhamid Abaaoud: what we know	http://www.theguardian.com/world/2015/nov/16/abdelhamid-abaaoud-suspected-mastermind-of-paris-terror-attacks	2015-11-16 00:00:00	2015-11-16 00:00:00	26
37772	How news organisations around the world have responded to Paris attacks	http://www.theguardian.com/world/2015/nov/17/how-news-organisations-around-the-world-have-responded-to-paris-attacks	2015-11-16 00:00:00	2015-11-16 00:00:00	26
37786	The Paris attacks prove Charlie Hebdo's critics wrong	http://www.theguardian.com/commentisfree/2015/nov/16/paris-attacks-charlie-hebdo-cartoonists-murder	2015-11-16 00:00:00	2015-11-16 00:00:00	26
37804	Abdel-Hamid Abu Oud named as alleged mastermind of Paris terror attacks	http://www.theguardian.com/world/2015/nov/16/abdelhamid-abaaoud-named-as-alleged-mastermind-of-paris-terror-attacks	2015-11-16 00:00:00	2015-11-16 00:00:00	26
37830	Billions wiped off European travel shares after Paris attacks	http://www.theguardian.com/business/2015/nov/16/billions-wiped-off-european-travel-shares-after-paris-attacks	2015-11-16 00:00:00	2015-11-16 00:00:00	26
37860	Paris attacks: state hits back against terrorists	http://www.theguardian.com/world/2015/nov/16/paris-attacks-state-hits-back-against-terrorists	2015-11-16 00:00:00	2015-11-16 00:00:00	26
38014	When self-defence comes in the form of sustained airstrikes	http://www.theguardian.com/world/2015/nov/16/when-self-defence-comes-in-the-form-of-sustained-airstrikes	2015-11-17 00:00:00	2015-11-17 00:00:00	26
38026	Isis 'caliphate' setbacks may matter less to group as it changes tack	http://www.theguardian.com/world/2015/nov/16/isis-caliphate-setbacks-islamic-state-attacks-paris-tripoli	2015-11-17 00:00:00	2015-11-17 00:00:00	26
38049	CIA chief criticises recent surveillance rollbacks in wake of Paris attacks	http://www.theguardian.com/world/2015/nov/16/cia-director-john-brennan-criticises-surveillance-reform-paris-attacks	2015-11-17 00:00:00	2015-11-17 00:00:00	26
38061	Paris attacks: final victims named include man killed at home	http://www.theguardian.com/world/2015/nov/18/paris-attacks-final-victims-named-stephan-hache-killed-home	2015-11-19 00:00:00	2015-11-19 00:00:00	26
38082	Paris attacks: latest evidence points to wider conspiracy	http://www.theguardian.com/world/2015/nov/18/paris-attacks-latest-evidence-st-denis-wider-conspiracy-isis	2015-11-19 00:00:00	2015-11-19 00:00:00	26
38084	COP21 climate marches in Paris not authorised following attacks	http://www.theguardian.com/world/2015/nov/18/cop21-climate-marches-paris-attacks	2015-11-19 00:00:00	2015-11-19 00:00:00	26
38145	Facebook activates Safety Check in Nigeria following bombing	http://www.theguardian.com/technology/2015/nov/18/facebook-activates-safety-check-nigeria-bombing	2015-11-19 00:00:00	2015-11-19 00:00:00	26
38167	Facebook's Safety Check leads technology's support of Paris	http://www.theguardian.com/technology/2015/nov/16/facebook-safety-check-technology-paris-terrorist-attacks	2015-11-19 00:00:00	2015-11-19 00:00:00	26
38233	Terrorist killings up by 80% in 2014, fuelling flow of refugees, report says	http://www.theguardian.com/global-development/2015/nov/17/terrorist-killings-up-by-80-per-cent-2014-fuelling-flow-refugees-global-terrorism-index	2015-11-19 00:00:00	2015-11-19 00:00:00	26
38269	Nigerian president orders arrest of ex-security chief over '$2bn arms fraud'	http://www.theguardian.com/world/2015/nov/18/nigerian-president-buhari-arrest-ex-security-chief-arms	2015-11-19 00:00:00	2015-11-19 00:00:00	26
38270	Senegal considers burqa ban to stop terrorists disguising in Islamic dress	http://www.theguardian.com/world/2015/nov/18/senegal-bans-burqa-stop-terrorists-disquising-islamic-dress	2015-11-19 00:00:00	2015-11-19 00:00:00	26
38329	Young female suicide bombers kill 15 in Nigeria market attack	http://www.theguardian.com/world/2015/nov/18/young-female-suicide-bombers-kill-15-in-nigeria-market-attack	2015-11-19 00:00:00	2015-11-19 00:00:00	26
38641	Muslim Council of Britain takes out advert denouncing Paris attack	http://www.theguardian.com/world/2015/nov/18/muslim-council-britain-advert-paris-attack	2015-11-19 00:00:00	2015-11-19 00:00:00	26
38685	New York 'will not be intimidated': mayor brushes off Isis video threat	http://www.theguardian.com/us-news/2015/nov/19/new-york-will-not-be-intimidated-mayor-brushes-off-isis-video-threat	2015-11-19 00:00:00	2015-11-19 00:00:00	26
38759	Hunting the Paris terror mastermind: forensic experts race to identify body	http://www.theguardian.com/world/2015/nov/19/hunting-the-paris-terror-mastermind-forensic-experts-rush-to-identify-body	2015-11-19 00:00:00	2015-11-19 00:00:00	26
38920	Eagles of Death Metal issue statement following Paris terror attacks	http://www.theguardian.com/music/2015/nov/18/eagles-of-death-metal-issue-statement-following-paris-terror-attacks	2015-11-19 00:00:00	2015-11-19 00:00:00	26
